branch-load-misses,branch-misses,iTLB-load-misses,dTLB-load-misses,dTLB-store-misses,L1-icache-load-misses,L1-dcache-load-misses,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.all_demand_miss,l2_rqsts.demand_data_rd_miss,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.rfo_miss,cache-misses,LLC-load-misses,LLC-store-misses,l1d_pend_miss.l2_stall,l2_rqsts.swpf_miss,CPI
3139435,3153347,1328,110553,446,622496,962960,79676103,40415,297776,243825,69772166,31350,5515,754406,230112,1713,21863,0,1.86
3092697,3099918,1516,104560,545,545958,1090339,85811606,43161,337210,277663,81265140,34916,6094,928005,274844,1975,16306,0,1.73
3341133,3279382,1541,103351,459,528991,943833,66199056,38938,246725,194745,67992551,33239,5861,773379,234663,1668,13706,0,1.83
3620285,3557006,1346,104515,488,662190,946581,80591533,43891,319199,257672,77304808,33203,6857,963478,282098,2753,20923,0,1.75
3049610,3079496,1465,103656,509,705502,839762,65955684,36951,283154,242065,75650364,38764,5674,847750,255991,2667,22422,0,1.83
3169420,3163960,1306,110754,493,681791,977162,70044275,34190,292544,226918,84634895,40321,5946,789082,242737,2044,18991,0,1.86
3539000,3493287,1266,116661,567,619199,1068997,77430359,37505,300033,240897,91639584,41334,5981,891606,272013,2014,21177,0,1.77
3542064,3531308,1543,127551,480,517860,1147871,77507693,40361,349138,296275,107721631,43567,5914,1022896,296474,1682,22707,0,1.65
3503487,3489246,1683,116939,395,451426,1175380,85905434,46430,309590,235853,80029370,43828,6488,825271,236907,2731,21180,0,1.81
3582825,3576598,1799,130667,431,582500,1069732,78457925,35740,297595,249355,90190213,41042,6535,902229,285659,1813,14458,0,1.72
3497507,3454956,1848,126995,410,557496,1154709,81237727,41253,339448,267043,96107449,44161,5864,907417,275213,1868,19570,0,1.66
3396909,3362149,1778,133500,500,559830,1129886,84161192,39099,319096,257283,91945752,41289,6278,900129,282896,2089,22996,0,1.69
3669421,3634589,1224,135416,488,563219,1097020,79202390,40580,330272,264441,89836584,40568,5971,840808,261050,1848,21077,0,1.68
3622400,3614450,1356,137288,484,591242,1139484,78763771,40688,319783,262077,92425222,48506,6171,871099,262393,2441,18504,0,1.75
2867346,2927991,2374,127728,554,692519,1137087,78191096,39017,328688,267265,95723553,39427,6229,891469,266604,3816,21783,0,1.69
3102478,3092745,989,118110,509,537387,891524,78893572,36300,304427,262237,94977528,51983,9423,894626,256333,1884,18350,0,1.92
3295000,3303222,1544,111827,895,508870,974250,77556903,31794,302924,242089,83041271,38496,5539,839762,263513,1743,21415,0,1.79
3081560,3070224,1703,114983,394,551616,1002106,75111025,33699,298767,238587,76955804,43046,6864,854397,260253,1914,18800,0,1.87
3438692,3468480,1468,129488,444,522521,1072500,85771844,40661,340816,272789,93395222,47551,8133,865677,256995,2329,19993,0,1.78
3501115,3520095,1748,132270,418,528602,1049035,74837008,30780,300438,254520,89145852,47183,7432,850822,241015,1497,14520,0,1.82
3770221,3757861,1576,136258,595,529865,1105274,80177591,40298,368066,311042,97442903,48118,7896,1022838,294219,1808,20336,0,1.63
3707031,3698955,1690,150035,422,384316,1193938,85554829,34470,344354,298649,99553460,49276,8395,1016989,290338,1753,21212,0,1.66
3238517,3257364,1884,141427,435,447277,1192117,85504434,32868,327877,287031,96601042,48980,8318,1033675,292408,1888,21372,0,1.69
3523844,3559434,1787,149586,430,480537,1143350,83074408,39132,306188,266742,84099279,54411,8140,961535,277085,1563,19703,0,1.65
3680991,3667870,1615,121463,463,610753,1022065,69417398,32967,301662,269276,84106090,45126,8250,960461,272272,1749,19261,0,1.78
3278152,3299648,1327,126292,516,715476,1057534,70319517,33407,286737,250632,84167132,45752,8643,939669,269709,1865,12596,0,1.65
3103217,3132894,1719,128634,530,705288,996221,78286540,34119,330902,291288,93535090,47228,8869,1065766,312893,1476,16843,0,1.8
3015617,3016149,1284,107668,473,634079,1027722,72387684,34310,308056,269684,78900398,47027,10519,953507,274817,2099,19652,0,1.78
2910353,2911102,1327,106122,492,565783,948139,65154181,35546,275971,242172,76917185,41581,7687,801016,236932,3312,16850,0,1.75
3257866,3259258,1452,109441,521,623583,949251,65568050,32899,268443,231213,77669602,48050,9934,861082,253095,2447,15158,0,1.85
3120653,3109518,1724,120686,623,683229,963507,69321970,32543,303165,261488,82330279,42051,8088,927713,272900,2396,21165,0,1.73
3152910,3168326,1724,114884,801,633420,964107,65737022,31608,275118,244980,83281481,43178,8380,929922,281995,2064,19561,0,1.69
3501520,3491700,1955,129150,463,617486,1043128,75024118,38449,281684,243200,81138505,44910,8585,917714,276897,2834,17519,0,1.64
3430589,3460864,1737,121886,422,557462,1162330,79713012,36156,321077,270540,86809571,43052,9174,912240,278467,2658,20062,0,1.68
3355476,3352855,1974,126225,452,551663,1120491,67191599,34375,322858,276944,82414516,44329,8619,918902,278891,5061,19040,0,1.64
3469201,3496130,1363,115424,452,702418,1122669,66810984,29902,271071,235541,78775798,46031,10679,976235,303222,6090,16068,0,1.65
3398044,3419966,1364,121991,546,609758,1100255,61885674,27815,257887,237802,73485926,43083,9892,922151,280256,5905,16322,0,1.66
2831927,2795494,2025,118156,534,572801,1129958,71725413,33714,339020,289633,75952006,46206,10497,1038978,312601,8096,16824,0,1.72
3321691,3272762,1255,143911,484,490856,1098180,70628072,29605,292641,258210,80929241,47535,12618,1033700,316152,9953,22042,0,1.62
3062955,3061300,1427,129710,517,598621,1068687,65973589,30068,302791,273431,84347480,45401,8852,950825,286924,5109,16535,0,1.68
2784890,2798923,1766,127437,525,649300,1043701,71173953,29222,321540,282134,80434586,46312,8846,935160,290576,5174,19300,0,1.69
3058638,3089452,1335,132786,489,599059,1063599,69216227,28507,306608,278436,87568640,43340,9455,992335,299021,5956,15996,0,1.41
3171799,3165838,1430,112142,518,596195,1056881,72881414,31401,335904,285127,81607168,47210,9932,1019787,301311,5451,18290,0,1.7
3152264,3149290,1660,117670,689,774538,1044356,60577489,32065,298710,258528,70896329,45539,9424,856145,258147,6030,20084,0,1.8
2886036,2924411,2532,121179,379,479032,1010446,58586609,29548,280310,241154,74067313,40858,8995,827743,235221,5060,18344,0,1.95
3340609,3378170,1769,133138,376,664671,1057407,65438874,31198,297253,243004,68969800,41549,12261,854240,252665,7780,17407,0,1.78
2907851,2943033,1510,118399,380,676664,1076553,55121983,28094,234249,196989,65463574,37814,10273,793224,242646,7150,17773,0,1.91
3334041,3316071,1945,124471,326,507427,1156075,70694107,38782,309442,267847,78582271,40916,8796,932398,272462,5842,21471,0,1.81
3305266,3307140,1628,117995,460,624614,1108595,68677074,38391,341340,282187,81912578,42597,9939,966792,293486,7087,15516,0,1.68
3315713,3301489,1041,140984,343,639312,1125556,62828254,41607,311636,266906,87778733,36738,8631,1100113,331151,8941,23560,0,1.63
3323422,3329425,983,134912,435,663472,1115492,67112637,32610,318863,283685,80783124,35150,9161,994263,288476,5734,19670,0,1.71
3151154,3171512,1850,112762,544,774284,1048679,69044395,31211,314119,279453,81452624,33967,8844,928626,271150,5460,18167,0,1.77
2898972,2895879,1565,124676,514,596893,1058527,67294886,34278,345974,292114,88065738,37508,9513,1060351,319046,6774,17474,0,1.74
3062621,3066739,1589,128016,397,757607,1090384,68141834,32076,304435,270200,78005396,36365,8623,979550,278547,6337,25235,0,1.74
3133381,3143422,1556,139533,410,695003,1126730,71380308,32101,342238,282857,80981994,32785,11097,991683,304306,8445,27115,0,1.68
3297874,3296294,1343,127334,401,649053,1141546,68995672,30446,325368,275253,80457732,34850,8034,932969,280478,6368,24237,0,1.79
3196501,3201174,1272,119683,355,608358,1092372,65866186,31770,317429,275793,74271347,33135,9012,976632,288841,6934,14993,0,1.73
2950639,2953955,1673,115623,481,627889,1030633,62763418,31766,305574,261818,73442991,32887,8222,924194,273427,6909,18703,0,1.77
2784062,2753573,1824,113087,384,491853,969868,56571385,30208,311204,273221,80048400,40443,8377,962234,292776,5719,16830,0,1.72
2923531,2930985,1176,133437,447,546406,1057465,66656632,35816,307385,269415,68575587,34412,7191,880176,263644,6327,28092,5,1.71
2910524,2947028,1661,112753,452,563938,1002899,57735145,28880,291437,249414,74458928,32625,6321,907774,282892,5786,20964,0,1.78
2811977,2851546,2145,96816,435,593522,986133,65596898,35039,293584,249686,72093461,34985,6526,906946,275339,5517,20181,0,1.71
2658631,2679627,2263,110736,355,396411,1088794,57395342,32793,301118,260477,73465423,34587,6043,816152,236727,4820,15841,0,1.95
3182793,3184093,2163,133569,510,538049,1140556,64680238,30274,279628,230313,61591802,35726,6216,729743,209065,5926,18299,0,1.81
3106421,3037763,1728,117036,431,473011,1038597,68494427,32314,306944,278794,69166959,31423,5773,910965,276376,5492,19114,0,1.53
3156853,3189427,1795,106391,569,584363,1169157,69528328,33842,314225,258462,65754327,31997,5097,747054,230038,5724,16171,0,1.75
3393936,3413721,1602,138014,447,572251,1186492,69781074,35214,332520,289886,67183991,32077,5623,952074,277182,6057,22270,0,1.54
3330967,3322520,1506,123557,326,557333,1122725,73196542,32374,302039,250180,61406049,33713,5472,871343,271244,5126,18083,0,1.51
3228737,3259751,1431,124934,326,628146,1141788,66255558,32156,323758,278495,72810157,32818,6101,908287,279815,7060,16796,0,1.57
3192523,3222543,1955,112375,464,646319,969946,84998534,39454,312144,262760,66290687,30685,5174,861800,264516,5912,22161,0,1.6
3231692,3264840,1853,101262,363,553116,950436,62480254,39058,297245,260719,93260899,40404,5496,882804,268485,5272,25697,0,1.6
3047318,3040535,1837,117477,523,608264,1097943,68511487,35823,313568,269696,64422612,33494,5863,806638,248850,7502,19429,0,1.73
3354833,3370738,2000,120814,385,533762,1118285,62996710,34809,311210,259204,65356148,39948,5096,820730,244932,5734,19261,0,1.68
3456262,3466354,1753,124156,464,511928,995428,50912640,28785,272639,238186,53967709,40962,4531,687743,211822,6480,18556,0,1.66
2911606,2881067,2151,120298,418,433437,1033312,57096036,35476,288660,243906,50810105,29467,4752,714249,214710,5700,14935,0,1.73
2952535,2998195,2405,113731,870,545558,1104045,68485081,41113,320330,277384,66492792,31318,5904,787260,228246,6089,19558,0,1.65
2975655,2983134,1406,125129,351,576117,1044868,76733071,35693,351824,308078,91215677,37123,8505,1046178,325001,9245,23009,0,1.61
3069630,3082920,1844,120358,359,659910,1040503,73994001,30137,325448,290435,69594946,30775,5396,910472,265704,6234,20566,0,1.59
3099921,3141757,1418,125800,368,732504,1156145,63698733,28047,321387,282540,67527143,29543,6333,922551,287231,6560,19145,0,1.58
3024148,3013039,1816,119614,460,722653,1156358,72454190,29556,369212,304807,67190605,34690,5832,851300,262273,5783,21893,0,1.61
2953099,2977312,1218,123181,393,616316,1105154,67734449,27965,303968,253962,53423077,29768,5101,831472,254439,5557,20071,0,1.68
3045713,3014676,1390,139224,398,552258,1186316,72680981,31942,330074,269476,61157140,32343,7937,895507,270191,7130,23900,0,1.65
2964021,2980105,1711,111172,343,661550,1016165,71370513,30017,325118,292371,72076611,35978,6533,918418,259919,5207,17760,0,1.68
3184392,3184680,1833,118568,380,753008,1035836,58314335,26638,280153,265861,62599954,33798,6817,907709,258665,5633,15408,0,1.66
2852768,2902871,1645,111125,347,602545,1025865,65744061,27761,295542,261027,54977872,32062,5198,711024,207966,4946,21518,0,1.8
3115107,3096377,1515,123724,343,586643,1039480,60430638,28692,292972,255383,59886581,33972,5298,780881,235387,4156,27016,0,1.6
2987878,2975660,1289,136661,326,553620,1009502,67667730,29434,331329,277413,59695880,31789,5293,746031,220819,3664,23325,0,1.68
2786910,2758783,1783,139977,343,584740,1098942,76331103,29901,345904,312772,75603800,35064,5476,925357,274981,3540,19322,0,1.68
2721631,2742649,1184,108554,498,658894,948325,56962823,33722,313756,281838,71234781,36178,6314,938597,294982,4595,21091,0,1.65
3171467,3214322,1465,144480,569,578265,1205196,73331044,30041,343189,291093,63524160,30614,5682,797648,240264,3159,22593,0,1.67
3036748,3077558,1432,142205,381,523816,1200233,70777250,30532,339134,300058,72762087,31798,5577,926584,274884,2829,23733,0,1.7
2998622,3030340,1428,147068,447,474342,1117316,66535344,38395,341265,290861,67697440,33445,5624,847427,264544,2566,19895,0,1.68
3152651,3166938,1753,141282,414,541662,1148960,68045883,29902,323773,290016,73266125,29936,5678,976351,289015,2806,22127,0,1.63
3111738,3142446,1423,127961,364,574923,1173921,71165088,32289,337223,298331,70777694,32462,7625,855513,243654,1486,50149,0,1.62
2997037,3037659,1364,118496,305,1129476,1136116,76979542,31225,337297,295856,72144719,29888,6114,891064,270132,1691,50413,0,1.54
3084946,3130176,1662,120508,418,1085973,1082052,78228832,32027,345779,308606,71753652,33336,5758,951263,264409,1360,47557,0,1.6
3085640,3089000,1670,141340,477,676639,1167827,73524899,40708,354390,306978,68067864,36233,4859,818919,243168,843,46846,0,1.57
2735479,2778407,1878,114051,347,1189227,1093283,64785502,28135,280509,249157,59402044,31022,4767,838620,245376,1039,46054,0,1.57
2809051,2854637,1435,112986,384,651045,999124,50250374,28787,290659,255574,60553198,28641,5016,724359,195833,1139,53205,0,1.62
2943239,2965337,2069,110364,435,587912,1057589,58978206,38872,291206,263400,59556533,34548,4942,684510,183374,1100,60830,0,1.68
2801886,2788692,1645,105391,326,1150583,1046913,72345676,34818,332956,282010,63601721,29796,5105,775192,211398,1099,47129,0,1.65
2911492,2926265,1469,110997,515,711943,1088204,61956674,32905,291905,256598,57232644,27114,4899,704766,201203,1326,43783,0,1.65
2834221,2848192,1699,105870,460,627979,1050176,61176245,37246,311308,266540,60845036,33323,5285,694132,187501,793,53841,0,1.56
2886344,2901317,1527,109209,359,677460,1045540,60333260,29541,295203,241294,55032176,46642,4374,741703,201616,1240,45258,0,1.67
3046809,3068062,1687,126813,381,652823,1047347,60945572,29846,301083,266082,60197795,34673,4551,737185,208633,1364,38310,0,1.65
2830839,2868440,1644,108773,460,682063,1016111,57468219,29713,276401,247212,58180063,29814,4603,715983,183128,756,47179,0,1.58
2597875,2657264,1602,94070,355,1455676,1055418,74922848,40684,280143,240938,69228223,31886,4442,746410,192423,751,46267,0,1.7
2782117,2830372,1791,100952,381,766326,1073815,71651672,28203,286693,252454,59009539,32343,4952,736743,198054,667,43552,0,1.68
2863698,2952755,1636,101341,389,610826,1056743,59907906,30464,266649,238477,53742283,50945,6049,712148,184625,1100,52791,0,1.7
2945435,3007510,1783,107280,426,627606,1065413,60505811,31052,280809,249588,60004157,31979,4931,705253,188311,1048,48421,0,1.74
2882320,2944711,1290,123085,481,557705,1116188,66704901,29746,321920,275436,60282017,32878,3962,698746,178790,734,43476,0,1.67
3012472,3056705,1381,119785,510,549853,1150266,64044897,37918,328803,272516,67185074,37862,3912,793857,211664,805,50485,0,1.61
3129670,3155408,1632,115360,405,475352,1039624,85503644,33267,297238,252386,65521066,28718,4685,772413,210225,1719,20085,0,1.69
3070937,3134796,1889,118165,372,520630,1167889,68298958,30883,309125,273131,63907485,33562,5739,828948,214400,1420,28371,0,1.66
3023675,3089822,2111,118476,385,598388,1121982,63185856,29813,292713,260683,59948873,29052,5142,792705,205903,1313,29462,0,1.59
2905943,2952852,1637,119020,376,605833,1196558,74257501,33466,345950,297099,66623545,31839,5358,821355,223969,1363,30644,0,1.56
3110409,3166846,1653,123168,318,515183,1177974,68223422,33496,313429,282353,68518450,31088,5471,813469,192532,922,24889,0,1.67
3202866,3223832,1541,117061,381,627349,1105317,85407378,34955,321373,290585,75037901,32730,5042,835252,224876,882,27760,0,1.58
3107414,3150282,1945,110137,376,690079,1052958,74656438,36230,316436,281443,72582869,33914,4839,815785,220497,664,34722,0,1.58
3128055,3149476,1343,109022,351,593030,1109215,72169739,32575,311113,269465,63218641,32665,4366,792987,224741,677,30586,0,1.61
3244945,3277501,1519,124817,406,620352,1093883,64593666,29295,284685,253139,58590695,28810,4751,751838,207006,608,27260,0,1.61
3410600,3433208,1699,106941,364,584573,1173703,73594277,40816,341597,295266,70109477,31396,4745,820102,218820,509,26526,0,1.62
3107203,3075392,1432,110327,351,735893,1186053,75303151,38575,338942,294190,68728217,34902,4832,827256,219783,544,31124,0,1.62
3142293,3134190,1414,102132,339,589776,1088250,69498621,30508,315328,279863,65203666,29496,3641,753216,202471,358,26349,0,1.73
2951759,2923792,1494,102749,372,640677,1035449,85741030,38823,308500,271102,73357002,30017,5682,822991,203956,1319,28141,0,1.73
2739970,2713613,1410,109755,381,878158,994982,86606110,32536,347755,312246,70143458,30786,3781,846443,233271,828,38477,0,1.6
2716868,2733144,1445,121655,598,715666,1078875,73164694,29406,333349,295753,70860731,27886,3724,855282,228761,490,32889,0,1.74
2880554,2898370,1377,107109,276,702962,1039234,71235334,30429,312039,265244,60846461,27433,2675,750965,208564,593,25756,0,1.74
2697610,2690269,1402,118344,481,669274,861714,61987816,34224,304491,259077,57884108,27988,4099,742025,201795,736,27955,0,1.73
2748149,2760110,1590,117588,477,739191,1055342,73375633,27805,348961,322291,71819727,28207,4206,891820,237270,540,26656,0,1.81
2622078,2637956,1417,123328,384,651067,962558,89386901,35960,343261,309430,76485065,30250,4604,965663,255506,882,33203,0,1.81
2676479,2690783,1289,125211,402,713278,1043150,78777683,40430,339235,306256,78599710,34151,5598,988760,255761,794,28927,0,1.72
2491355,2521222,2042,129245,372,552223,1011666,71648418,35221,349090,323423,69735271,30737,4841,949621,249559,819,21327,0,1.72
2664525,2736821,1715,112266,380,653237,1067839,71024696,33263,319802,281843,67597717,29263,4130,847957,228829,437,17498,0,1.75
2740260,2815783,1644,109238,318,648538,1033224,65085148,28271,275713,247582,60777549,31604,4318,743204,191991,481,17875,0,1.81
